transaction_id,product_id
T01756,P0040
T01756,P0081
T01756,P0085
T01756,P0021
T01757,P0021
T01757,P0060
T01757,P0080
T01757,P0036
T01757,P0085
T01758,P0029
T01759,P0090
T01759,P0099
T01759,P0040
T01760,P0078
T01760,P0026
T01760,P0002
T01761,P0094
T01761,P0044
T01761,P0017
T01761,P0041
T01761,P0072
T01762,P0029
T01762,P0005
T01762,P0086
T01762,P0099
T01763,P0040
T01763,P0074
T01764,P0096
T01765,P0031
T01765,P0035
T01766,P0028
T01766,P0040
T01767,P0055
T01767,P0085
T01768,P0025
T01768,P0005
T01768,P0016
T01769,P0025
T01769,P0001
T01769,P0015
T01770,P0064
T01770,P0018
T01770,P0009
T01770,P0033
T01770,P0037
T01771,P0033
T01771,P0061
T01772,P0053
T01773,P0062
T01773,P0097
T01773,P0044
T01773,P0026
T01774,P0015
T01774,P0047
T01774,P0018
T01775,P0040
T01775,P0100
T01776,P0018
T01776,P0062
T01776,P0040
T01776,P0087
T01777,P0067
T01777,P0024
T01778,P0051
T01778,P0080
T01779,P0052
T01779,P0046
T01779,P0084
T01779,P0057
T01780,P0017
T01780,P0032
T01781,P0095
T01781,P0001
T01781,P0030
T01781,P0023
T01782,P0068
T01783,P0091
T01783,P0094
T01783,P0049
T01783,P0072
T01783,P0056
T01784,P0025
T01784,P0027
T01784,P0099
T01784,P0039
T01785,P0024
T01786,P0097
T01786,P0044
T01787,P0050
T01787,P0100
T01788,P0091
T01788,P0009
T01788,P0074
T01788,P0083
T01789,P0079
T01789,P0001
T01789,P0062
T01789,P0007
T01790,P0079
T01790,P0021
T01790,P0075
T01790,P0018
T01791,P0020
T01791,P0060
T01791,P0066
T01792,P0005
T01792,P0003
T01792,P0058
T01792,P0035
T01792,P0039
T01793,P0082
T01793,P0014
T01793,P0081
T01793,P0001
T01793,P0088
T01794,P0004
T01794,P0024
T01794,P0068
T01794,P0035
T01795,P0089
T01795,P0043
T01795,P0057
T01795,P0075
T01795,P0059
T01796,P0037
T01796,P0075
T01796,P0051
T01797,P0019
T01797,P0054
T01797,P0084
T01797,P0063
T01798,P0065
T01798,P0048
T01798,P0071
T01798,P0001
T01798,P0083
T01799,P0024
T01799,P0019
T01799,P0094
T01800,P0017
T01800,P0074
T01800,P0048
T01800,P0093
T01801,P0017
T01801,P0002
T01802,P0061
T01802,P0098
T01802,P0020
T01803,P0059
T01803,P0032
T01803,P0064
T01803,P0092
T01803,P0047
T01804,P0025
T01804,P0038
T01804,P0039
T01804,P0010
T01804,P0037
T01805,P0072
T01805,P0003
T01805,P0057
T01805,P0050
T01805,P0004
T01806,P0039
T01806,P0005
T01806,P0022
T01806,P0066
T01806,P0060
T01807,P0015
T01807,P0075
T01807,P0018
T01807,P0048
T01807,P0012
T01808,P0048
T01808,P0024
T01808,P0044
T01809,P0014
T01809,P0099
T01809,P0026
T01810,P0039
T01810,P0043
T01811,P0051
T01811,P0025
T01811,P0027
T01812,P0099
T01813,P0012
T01813,P0038
T01813,P0001
T01813,P0026
T01814,P0026
T01814,P0042
T01815,P0051
T01815,P0024
T01816,P0042
T01816,P0071
T01816,P0054
T01817,P0009
T01818,P0013
T01818,P0024
T01818,P0015
T01818,P0062
T01818,P0022
T01819,P0037
T01819,P0029
T01819,P0086
T01820,P0099
T01820,P0060
T01820,P0061
T01820,P0094
T01821,P0092
T01821,P0086
T01822,P0041
T01823,P0094
T01823,P0041
T01824,P0019
T01824,P0056
T01824,P0072
T01824,P0042
T01824,P0013
T01825,P0027
T01825,P0097
T01826,P0020
T01827,P0011
T01827,P0045
T01827,P0048
T01828,P0059
T01828,P0064
T01829,P0008
T01829,P0013
T01829,P0035
T01829,P0065
T01830,P0017
T01830,P0062
T01830,P0021
T01831,P0048
T01831,P0045
T01831,P0061
T01832,P0069
T01832,P0086
T01832,P0094
T01833,P0035
T01833,P0098
T01833,P0095
T01833,P0073
T01833,P0070
T01834,P0026
T01834,P0032
T01834,P0086
T01835,P0002
T01835,P0044
T01836,P0073
T01836,P0051
T01836,P0096
T01836,P0070
T01836,P0076
T01837,P0005
T01837,P0006
T01837,P0001
T01837,P0015
T01837,P0072
T01838,P0038
T01838,P0068
T01838,P0005
T01838,P0088
T01839,P0082
T01839,P0020
T01840,P0037
T01840,P0010
T01840,P0051
T01840,P0096
T01840,P0033
T01841,P0021
T01841,P0064
T01841,P0030
T01842,P0022
T01843,P0092
T01843,P0007
T01843,P0034
T01844,P0007
T01844,P0001
T01844,P0035
T01845,P0051
T01845,P0041
T01845,P0075
T01845,P0030
T01845,P0050
T01846,P0036
T01846,P0005
T01846,P0048
T01846,P0018
T01846,P0063
T01847,P0066
T01847,P0019
T01848,P0028
T01848,P0052
T01848,P0026
T01849,P0026
T01849,P0011
T01849,P0041
T01850,P0052
T01850,P0086
T01850,P0020
T01851,P0027
T01851,P0018
T01851,P0066
T01851,P0056
T01851,P0038
T01852,P0022
T01852,P0017
T01852,P0088
T01853,P0054
T01853,P0047
T01853,P0031
T01853,P0079
T01853,P0084
T01854,P0007
T01854,P0086
T01855,P0086
T01855,P0058
T01855,P0013
T01855,P0017
T01856,P0052
T01857,P0049
T01858,P0045
T01858,P0010
T01858,P0058
T01859,P0063
T01859,P0094
T01859,P0083
T01859,P0081
T01860,P0094
T01860,P0010
T01861,P0075
T01861,P0053
T01861,P0008
T01861,P0073
T01862,P0046
T01862,P0022
T01863,P0083
T01863,P0093
T01863,P0077
T01864,P0037
T01864,P0070
T01865,P0091
T01865,P0007
T01866,P0006
T01867,P0060
T01867,P0056
T01867,P0074
T01867,P0031
T01868,P0065
T01869,P0055
T01869,P0087
T01870,P0029
T01870,P0075
T01870,P0008
T01870,P0036
T01870,P0028
T01871,P0088
T01871,P0019
T01872,P0014
T01872,P0079
T01872,P0082
T01873,P0042
T01873,P0065
T01873,P0044
T01874,P0012
T01874,P0009
T01874,P0070
T01875,P0057
T01875,P0095
T01876,P0063
T01876,P0012
T01876,P0066
T01876,P0036
T01876,P0009
T01877,P0019
T01877,P0030
T01877,P0007
T01877,P0058
T01877,P0056
T01878,P0046
T01878,P0070
T01878,P0069
T01878,P0048
T01879,P0057
T01879,P0055
T01879,P0086
T01880,P0014
T01880,P0006
T01880,P0088
T01880,P0021
T01880,P0067
T01881,P0016
T01882,P0072
T01883,P0064
T01883,P0077
T01883,P0069
T01883,P0097
T01883,P0010
T01884,P0090
T01884,P0080
T01884,P0057
T01885,P0065
T01885,P0012
T01885,P0082
T01885,P0061
T01885,P0036
T01886,P0028
T01886,P0012
T01886,P0022
T01886,P0086
T01886,P0067
T01887,P0037
T01887,P0061
T01887,P0017
T01888,P0057
T01888,P0002
T01888,P0067
T01888,P0015
T01888,P0066
T01889,P0051
T01890,P0001
T01890,P0060
T01891,P0034
T01892,P0002
T01892,P0079
T01892,P0097
T01893,P0011
T01893,P0034
T01894,P0034
T01894,P0015
T01894,P0028
T01894,P0080
T01895,P0047
T01895,P0004
T01895,P0028
T01895,P0016
T01895,P0059
T01896,P0089
T01897,P0055
T01897,P0043
T01897,P0026
T01897,P0053
T01897,P0001
T01898,P0054
T01898,P0027
T01898,P0029
T01899,P0082
T01899,P0037
T01899,P0041
T01899,P0090
T01900,P0056
T01900,P0068
T01900,P0089
T01900,P0058
T01900,P0043
T01901,P0021
T01901,P0069
T01902,P0055
T01903,P0041
T01903,P0064
T01904,P0078
T01904,P0085
T01904,P0046
T01905,P0051
T01905,P0035
T01905,P0062
T01906,P0040
T01907,P0047
T01908,P0052
T01908,P0057
T01908,P0042
T01908,P0080
T01908,P0011
T01909,P0094
T01910,P0056
T01911,P0014
T01911,P0043
T01912,P0051
T01912,P0056
T01913,P0047
T01913,P0068
T01914,P0044
T01914,P0040
T01914,P0063
T01914,P0014
T01915,P0052
T01915,P0085
T01916,P0062
T01916,P0052
T01916,P0010
T01916,P0070
T01916,P0017
T01917,P0072
T01917,P0083
T01917,P0069
T01917,P0086
T01918,P0026
T01919,P0012
T01919,P0091
T01920,P0055
T01921,P0051
T01922,P0065
T01923,P0047
T01923,P0017
T01924,P0054
T01924,P0032
T01924,P0076
T01924,P0014
T01925,P0032
T01925,P0092
T01926,P0025
T01926,P0034
T01926,P0018
T01926,P0061
T01926,P0078
T01927,P0027
T01928,P0084
T01929,P0097
T01929,P0074
T01929,P0095
T01930,P0075
T01930,P0004
T01930,P0042
T01930,P0010
T01931,P0046
T01931,P0027
T01931,P0047
T01931,P0058
T01931,P0050
T01932,P0045
T01932,P0034
T01933,P0082
T01933,P0067
T01933,P0053
T01933,P0065
T01934,P0074
T01934,P0065
T01934,P0055
T01935,P0099
T01935,P0049
T01935,P0072
T01935,P0083
T01936,P0049
T01936,P0044
T01936,P0062
T01936,P0023
T01937,P0013
T01937,P0008
T01937,P0044
T01937,P0055
T01937,P0078
T01938,P0098
T01938,P0008
T01938,P0083
T01938,P0023
T01938,P0026
T01939,P0061
T01939,P0052
T01939,P0081
T01939,P0065
T01939,P0024
T01940,P0077
T01940,P0068
T01940,P0074
T01941,P0092
T01942,P0084
T01942,P0090
T01942,P0081
T01942,P0091
T01942,P0080
T01943,P0100
T01943,P0035
T01944,P0058
T01944,P0064
T01944,P0026
T01945,P0080
T01945,P0093
T01946,P0010
T01947,P0078
T01947,P0081
T01948,P0071
T01948,P0090
T01948,P0052
T01948,P0003
T01948,P0087
T01949,P0061
T01949,P0039
T01949,P0030
T01949,P0086
T01949,P0029
T01950,P0058
T01950,P0025
T01951,P0033
T01951,P0088
T01951,P0098
T01951,P0053
T01951,P0067
T01952,P0064
T01953,P0031
T01953,P0021
T01953,P0047
T01953,P0053
T01953,P0024
T01954,P0080
T01955,P0019
T01955,P0082
T01955,P0033
T01956,P0004
T01956,P0029
T01956,P0071
T01956,P0032
T01957,P0050
T01957,P0003
T01958,P0011
T01959,P0039
T01960,P0057
T01960,P0043
T01960,P0061
T01961,P0069
T01961,P0038
T01961,P0012
T01962,P0093
T01962,P0097
T01962,P0027
T01962,P0019
T01963,P0040
T01963,P0078
T01963,P0060
T01963,P0018
T01964,P0001
T01964,P0078
T01964,P0091
T01964,P0020
T01964,P0069
T01965,P0020
T01965,P0003
T01965,P0047
T01966,P0015
T01966,P0058
T01966,P0065
T01966,P0040
T01966,P0016
T01967,P0060
T01967,P0028
T01967,P0024
T01967,P0009
T01967,P0030
T01968,P0007
T01968,P0033
T01969,P0060
T01969,P0027
T01969,P0085
T01970,P0025
T01970,P0043
T01970,P0091
T01971,P0046
T01972,P0076
T01973,P0038
T01973,P0071
T01974,P0084
T01974,P0007
T01974,P0097
T01974,P0014
T01975,P0074
T01976,P0029
T01977,P0047
T01978,P0072
T01979,P0052
T01979,P0076
T01979,P0002
T01979,P0054
T01979,P0038
T01980,P0001
T01980,P0018
T01980,P0043
T01980,P0007
T01980,P0058
T01981,P0040
T01981,P0046
T01982,P0033
T01982,P0045
T01982,P0062
T01983,P0074
T01983,P0040
T01984,P0089
T01984,P0002
T01984,P0096
T01985,P0029
T01985,P0008
T01985,P0019
T01985,P0100
T01985,P0085
T01986,P0098
T01986,P0095
T01987,P0041
T01988,P0018
T01988,P0017
T01988,P0053
T01988,P0016
T01989,P0077
T01989,P0050
T01989,P0087
T01989,P0059
T01990,P0027
T01990,P0001
T01990,P0057
T01990,P0064
T01991,P0079
T01991,P0031
T01991,P0002
T01992,P0095
T01992,P0059
T01992,P0005
T01993,P0009
T01994,P0038
T01994,P0083
T01994,P0010
T01994,P0068
T01994,P0054
T01995,P0071
T01995,P0001
T01995,P0014
T01995,P0036
T01996,P0061
T01996,P0079
T01996,P0013
T01997,P0005
T01997,P0052
T01997,P0058
T01997,P0036
T01997,P0021
T01998,P0004
T01998,P0098
T01999,P0036
T01999,P0057
T01999,P0049
T02000,P0062
T02001,P0050
T02001,P0066
T02001,P0005
T02001,P0026
T02001,P0021
T02002,P0024
T02003,P0012
T02003,P0030
T02003,P0091
T02003,P0056
T02003,P0026
T02004,P0092
T02004,P0065
T02004,P0034
T02004,P0073
T02004,P0049
T02005,P0100
T02005,P0032
T02005,P0088
T02006,P0011
T02007,P0020
T02007,P0070
T02007,P0081
T02007,P0071
T02007,P0083
T02008,P0041
T02008,P0001
T02008,P0095
T02009,P0004
T02009,P0016
T02009,P0093
T02010,P0084
T02011,P0079
T02012,P0094
T02013,P0026
T02013,P0096
T02013,P0085
T02014,P0093
T02014,P0063
T02014,P0094
T02015,P0090
T02015,P0042
T02015,P0099
T02015,P0087
T02015,P0052
T02016,P0082
T02017,P0047
T02017,P0063
T02018,P0027
T02018,P0056
T02018,P0084
T02019,P0084
T02019,P0029
T02019,P0012
T02020,P0034
T02021,P0038
T02021,P0089
T02022,P0017
T02022,P0099
T02022,P0092
T02022,P0055
T02022,P0005
T02023,P0043
T02023,P0059
T02023,P0017
T02024,P0094
T02024,P0057
T02025,P0037
T02025,P0057
T02026,P0073
T02027,P0071
T02027,P0083
T02027,P0057
T02027,P0005
T02028,P0027
T02028,P0076
T02028,P0096
T02028,P0008
T02028,P0093
T02029,P0015
T02029,P0086
T02029,P0003
T02029,P0063
T02029,P0067
T02030,P0099
T02031,P0075
T02032,P0035
T02032,P0007
T02033,P0078
T02033,P0002
T02033,P0032
T02034,P0022
T02034,P0037
T02035,P0024
T02036,P0018
T02036,P0003
T02036,P0049
T02036,P0059
T02036,P0029
T02037,P0017
T02037,P0037
T02037,P0094
T02038,P0063
T02038,P0085
T02038,P0008
T02038,P0071
T02039,P0018
T02039,P0074
T02039,P0010
T02039,P0090
T02039,P0003
T02040,P0087
T02040,P0052
T02040,P0094
T02040,P0072
T02041,P0018
T02041,P0045
T02041,P0040
T02041,P0006
T02042,P0059
T02043,P0004
T02043,P0023
T02043,P0072
T02043,P0032
T02043,P0088
T02044,P0039
T02044,P0058
T02044,P0020
T02044,P0057
T02044,P0078
T02045,P0012
T02045,P0093
T02045,P0046
T02045,P0079
T02045,P0075
T02046,P0016
T02046,P0052
T02046,P0097
T02046,P0087
T02047,P0091
T02047,P0066
T02048,P0063
T02048,P0036
T02048,P0072
T02048,P0083
T02049,P0063
T02049,P0077
T02050,P0018
T02050,P0037
T02050,P0051
T02050,P0036
T02051,P0078
T02052,P0062
T02052,P0028
T02053,P0078
T02053,P0100
T02054,P0019
T02054,P0020
T02055,P0026
T02055,P0090
T02055,P0096
T02055,P0063
T02056,P0011
T02056,P0073
T02056,P0005
T02056,P0070
T02056,P0006
T02057,P0008
T02058,P0015
T02058,P0064
T02058,P0008
T02058,P0084
T02059,P0019
T02060,P0001
T02060,P0014
T02060,P0002
T02061,P0074
T02062,P0055
T02062,P0071
T02062,P0024
T02062,P0068
T02062,P0050
T02063,P0014
T02063,P0083
T02063,P0079
T02063,P0048
T02064,P0096
T02065,P0030
T02065,P0100
T02065,P0077
T02065,P0055
T02066,P0011
T02067,P0095
T02067,P0071
T02067,P0057
T02068,P0047
T02068,P0051
T02069,P0024
T02069,P0075
T02069,P0019
T02070,P0016
T02070,P0051
T02071,P0050
T02072,P0096
T02072,P0013
T02072,P0046
T02072,P0057
T02073,P0030
T02073,P0076
T02074,P0025
T02074,P0019
T02074,P0087
T02074,P0010
T02075,P0016
T02076,P0062
T02076,P0084
T02076,P0034
T02076,P0074
T02076,P0036
T02077,P0050
T02078,P0003
T02078,P0076
T02078,P0042
T02079,P0091
T02079,P0090
T02079,P0082
T02080,P0043
T02080,P0099
T02080,P0062
T02081,P0067
T02081,P0003
T02081,P0089
T02081,P0033
T02082,P0063
T02082,P0082
T02083,P0010
T02083,P0051
T02083,P0032
T02083,P0043
T02084,P0046
T02084,P0039
T02085,P0030
T02085,P0058
T02085,P0093
T02086,P0097
T02086,P0039
T02086,P0006
T02087,P0040
T02087,P0055
T02087,P0058
T02088,P0041
T02089,P0042
T02090,P0012
T02090,P0049
T02091,P0009
T02091,P0048
T02091,P0059
T02092,P0058
T02092,P0092
T02092,P0047
T02092,P0083
T02093,P0011
T02093,P0005
T02093,P0018
T02094,P0025
T02094,P0031
T02094,P0036
T02094,P0088
T02094,P0021
T02095,P0047
T02095,P0017
T02095,P0015
T02096,P0026
T02097,P0071
T02097,P0073
T02097,P0088
T02098,P0003
T02099,P0074
T02099,P0083
T02099,P0057
T02100,P0061
T02100,P0034
T02100,P0074
T02101,P0075
T02102,P0033
T02102,P0034
T02102,P0072
T02102,P0013
T02102,P0083
T02103,P0087
T02103,P0033
T02104,P0100
T02105,P0075
T02106,P0076
T02107,P0009
T02107,P0074
T02107,P0099
T02107,P0065
T02107,P0078
T02108,P0093
T02108,P0060
T02108,P0049
T02108,P0019
T02109,P0008
T02109,P0062
T02109,P0043
T02109,P0072
T02109,P0006
T02110,P0040
T02110,P0037
T02111,P0015
T02111,P0048
T02112,P0071
T02112,P0015
T02112,P0019
T02112,P0090
T02113,P0045
T02113,P0004
T02113,P0006
T02114,P0074
T02114,P0067
T02115,P0047
T02115,P0019
T02115,P0051
T02115,P0091
T02116,P0094
T02116,P0022
T02117,P0061
T02117,P0070
T02118,P0094
T02118,P0032
T02118,P0035
T02119,P0070
T02119,P0036
T02119,P0016
T02119,P0037
T02120,P0035
T02120,P0060
T02120,P0056
T02120,P0007
T02120,P0055
T02121,P0005
T02121,P0085
T02121,P0065
T02121,P0055
T02122,P0098
T02122,P0009
T02122,P0056
T02123,P0045
T02123,P0008
T02123,P0098
T02124,P0095
T02124,P0057
T02124,P0008
T02125,P0040
T02125,P0010
T02125,P0030
T02125,P0072
T02126,P0086
T02126,P0071
T02127,P0047
T02127,P0062
T02127,P0044
T02127,P0035
T02128,P0037
T02128,P0073
T02128,P0057
T02128,P0048
T02128,P0031
T02129,P0007
T02129,P0044
T02129,P0006
T02130,P0077
T02131,P0060
T02131,P0009
T02132,P0042
T02132,P0099
T02132,P0020
T02133,P0028
T02134,P0012
T02134,P0085
T02134,P0057
T02134,P0035
T02134,P0099
T02135,P0015
T02135,P0096
T02136,P0096
T02136,P0097
T02136,P0058
T02136,P0068
T02137,P0001
T02137,P0098
T02137,P0030
T02137,P0042
T02137,P0067
T02138,P0099
T02138,P0070
T02138,P0082
T02138,P0039
T02138,P0090
T02139,P0060
T02140,P0087
T02140,P0031
T02141,P0029
T02141,P0012
T02141,P0063
T02141,P0090
T02142,P0033
T02143,P0071
T02143,P0064
T02143,P0006
T02143,P0074
T02143,P0005
T02144,P0076
T02144,P0023
T02144,P0021
T02144,P0007
T02145,P0094
T02146,P0094
T02146,P0051
T02146,P0014
T02146,P0017
T02146,P0046
T02147,P0039
T02147,P0025
T02147,P0059
T02147,P0005
T02148,P0090
T02148,P0085
T02148,P0050
T02148,P0065
T02149,P0013
T02149,P0037
T02149,P0056
T02149,P0007
T02149,P0093
T02150,P0088
T02150,P0063
T02150,P0043
T02150,P0031
T02150,P0074
T02151,P0049
T02151,P0066
T02152,P0094
T02152,P0089
T02152,P0069
T02152,P0072
T02152,P0030
T02153,P0032
T02153,P0008
T02153,P0068
T02154,P0064
T02154,P0077
T02154,P0085
T02155,P0054
T02155,P0006
T02155,P0027
T02156,P0030
T02156,P0037
T02156,P0086
T02156,P0061
T02156,P0064
T02157,P0048
T02157,P0098
T02157,P0044
T02157,P0093
T02157,P0076
T02158,P0035
T02158,P0047
T02159,P0082
T02159,P0001
T02159,P0037
T02159,P0017
T02159,P0041
T02160,P0040
T02160,P0079
T02160,P0059
T02160,P0082
T02161,P0042
T02161,P0005
T02162,P0060
T02163,P0012
T02163,P0008
T02163,P0034
T02164,P0050
T02164,P0088
T02164,P0068
T02165,P0036
T02165,P0099
T02165,P0057
T02165,P0100
T02165,P0037
T02166,P0098
T02166,P0071
T02167,P0077
T02167,P0020
T02167,P0069
T02167,P0057
T02167,P0092
T02168,P0078
T02168,P0007
T02168,P0097
T02168,P0064
T02169,P0015
T02169,P0096
T02170,P0025
T02170,P0073
T02170,P0016
T02170,P0038
T02170,P0068
T02171,P0081
T02171,P0055
T02171,P0073
T02171,P0067
T02172,P0100
T02172,P0030
T02172,P0049
T02173,P0064
T02173,P0030
T02174,P0094
T02174,P0034
T02174,P0016
T02174,P0005
T02175,P0069
T02176,P0094
T02176,P0092
T02176,P0068
T02177,P0055
T02177,P0051
T02177,P0075
T02177,P0052
T02178,P0038
T02178,P0050
T02179,P0039
T02179,P0082
T02179,P0067
T02179,P0006
T02180,P0085
T02180,P0076
T02181,P0090
T02182,P0036
T02182,P0021
T02182,P0098
T02182,P0058
T02182,P0026
T02183,P0012
T02183,P0065
T02183,P0044
T02184,P0007
T02185,P0057
T02185,P0001
T02185,P0046
T02185,P0071
T02186,P0069
T02186,P0080
T02187,P0100
T02187,P0080
T02187,P0062
T02187,P0060
T02188,P0008
T02188,P0080
T02188,P0017
T02189,P0063
T02189,P0091
T02189,P0059
T02190,P0036
T02190,P0100
T02190,P0092
T02191,P0021
T02192,P0056
T02192,P0040
T02192,P0055
T02193,P0007
T02193,P0057
T02194,P0008
T02195,P0015
T02195,P0084
T02196,P0072
T02196,P0027
T02196,P0095
T02196,P0079
T02196,P0081
T02197,P0048
T02197,P0030
T02197,P0009
T02197,P0074
T02198,P0053
T02198,P0055
T02198,P0075
T02198,P0005
T02199,P0071
T02199,P0004
T02199,P0011
T02199,P0067
T02199,P0036
T02200,P0047
T02201,P0053
T02201,P0012
T02201,P0024
T02201,P0003
T02201,P0074
T02202,P0012
T02202,P0051
T02202,P0033
T02202,P0088
T02202,P0036
T02203,P0077
T02203,P0037
T02203,P0056
T02204,P0020
T02205,P0037
T02206,P0087
T02206,P0007
T02206,P0044
T02206,P0062
T02206,P0099
T02207,P0003
T02208,P0037
T02208,P0031
T02208,P0098
T02208,P0051
T02209,P0041
T02209,P0063
T02210,P0060
T02210,P0025
T02210,P0090
T02211,P0017
T02211,P0090
T02211,P0057
T02211,P0010
T02212,P0056
T02212,P0060
T02212,P0074
T02213,P0096
T02213,P0070
T02213,P0069
T02213,P0071
T02214,P0094
T02214,P0027
T02214,P0025
T02215,P0024
T02215,P0050
T02215,P0091
T02216,P0088
T02216,P0008
T02216,P0085
T02216,P0054
T02216,P0050
T02217,P0049
T02217,P0036
T02217,P0024
T02218,P0058
T02218,P0047
T02219,P0028
T02220,P0059
T02220,P0023
T02220,P0007
T02221,P0069
T02221,P0067
T02221,P0026
T02221,P0038
T02222,P0008
T02222,P0042
T02222,P0020
T02222,P0023
T02222,P0079
T02223,P0007
T02224,P0047
T02224,P0026
T02224,P0037
T02224,P0052
T02225,P0003
T02225,P0021
T02225,P0016
T02225,P0020
T02226,P0045
T02226,P0028
T02226,P0052
T02226,P0054
T02226,P0003
T02227,P0004
T02228,P0068
T02229,P0096
T02229,P0062
T02229,P0077
T02229,P0046
T02229,P0043
T02230,P0041
T02230,P0025
T02230,P0023
T02230,P0047
T02230,P0087
T02231,P0020
T02231,P0070
T02231,P0037
T02232,P0029
T02232,P0098
T02232,P0016
T02232,P0005
T02232,P0017
T02233,P0086
T02233,P0007
T02233,P0031
T02234,P0048
T02234,P0084
T02234,P0013
T02235,P0086
T02235,P0070
T02235,P0075
T02235,P0095
T02236,P0003
T02236,P0005
T02236,P0089
T02236,P0026
T02237,P0082
T02237,P0049
T02237,P0060
T02238,P0044
T02238,P0042
T02238,P0080
T02238,P0016
T02238,P0014
T02239,P0030
T02240,P0022
T02240,P0006
T02240,P0053
T02241,P0068
T02242,P0080
T02242,P0027
T02243,P0041
T02243,P0086
T02243,P0069
T02244,P0019
T02244,P0064
T02244,P0047
T02244,P0086
T02245,P0032
T02245,P0094
T02245,P0001
T02246,P0034
T02247,P0072
T02247,P0034
T02247,P0005
T02247,P0002
T02248,P0061
T02248,P0028
T02248,P0089
T02249,P0004
T02249,P0092
T02249,P0095
T02249,P0037
T02250,P0013
T02250,P0015
T02250,P0054
T02250,P0072
T02250,P0078
T02251,P0055
T02251,P0089
T02251,P0064
T02251,P0035
T02251,P0092
T02252,P0061
T02252,P0090
T02253,P0048
T02253,P0072
T02253,P0027
T02253,P0093
T02254,P0035
T02254,P0017
T02254,P0029
T02254,P0056
T02255,P0052
T02255,P0027
T02256,P0068
T02257,P0024
T02257,P0042
T02257,P0019
T02257,P0091
T02257,P0001
T02258,P0052
T02258,P0025
T02258,P0078
T02258,P0086
T02258,P0073
T02259,P0098
T02259,P0057
T02259,P0050
T02260,P0048
T02260,P0070
T02261,P0021
T02261,P0031
T02261,P0060
T02261,P0058
T02261,P0052
T02262,P0007
T02262,P0061
T02263,P0068
T02264,P0067
T02265,P0033
T02265,P0078
T02265,P0072
T02265,P0041
T02266,P0043
T02266,P0093
T02266,P0011
T02266,P0001
T02267,P0030
T02267,P0002
T02267,P0036
T02268,P0001
T02268,P0006
T02268,P0093
T02269,P0051
T02269,P0019
T02269,P0058
T02269,P0100
T02269,P0043
T02270,P0086
T02270,P0096
T02270,P0060
T02270,P0049
T02270,P0056
T02271,P0070
T02271,P0044
T02271,P0057
T02271,P0100
T02271,P0056
T02272,P0033
T02272,P0051
T02273,P0012
T02273,P0059
T02273,P0039
T02273,P0092
T02274,P0033
T02274,P0095
T02274,P0014
T02274,P0027
T02274,P0059
T02275,P0008
T02275,P0086
T02276,P0027
T02276,P0006
T02276,P0034
T02276,P0014
T02277,P0089
T02277,P0037
T02277,P0034
T02277,P0047
T02278,P0037
T02279,P0059
T02279,P0076
T02279,P0086
T02279,P0006
T02279,P0068
T02280,P0047
T02280,P0066
T02281,P0042
T02281,P0020
T02281,P0047
T02281,P0027
T02281,P0100
T02282,P0045
T02282,P0060
T02282,P0053
T02282,P0009
T02283,P0046
T02283,P0011
T02283,P0002
T02283,P0029
T02283,P0058
T02284,P0094
T02285,P0018
T02285,P0065
T02286,P0034
T02286,P0016
T02286,P0091
T02287,P0093
T02287,P0055
T02287,P0016
T02287,P0062
T02288,P0092
T02289,P0004
T02289,P0045
T02289,P0014
T02289,P0059
T02289,P0100
T02290,P0094
T02290,P0034
T02290,P0005
T02290,P0047
T02291,P0049
T02291,P0060
T02291,P0013
T02291,P0047
T02292,P0049
T02292,P0079
T02292,P0075
T02293,P0061
T02294,P0084
T02294,P0001
T02294,P0049
T02294,P0099
T02295,P0092
T02295,P0069
T02296,P0014
T02296,P0080
T02297,P0095
T02297,P0036
T02297,P0038
T02298,P0044
T02298,P0071
T02298,P0043
T02298,P0084
T02298,P0088
T02299,P0014
T02299,P0009
T02299,P0056
T02300,P0015
T02301,P0013
T02302,P0082
T02303,P0028
T02303,P0032
T02303,P0063
T02303,P0027
T02303,P0099
T02304,P0100
T02304,P0069
T02305,P0042
T02305,P0049
T02305,P0098
T02305,P0027
T02306,P0042
T02306,P0069
T02306,P0050
T02307,P0044
T02307,P0032
T02307,P0086
T02307,P0028
T02307,P0055
T02308,P0008
T02308,P0082
T02308,P0045
T02308,P0031
T02308,P0100
T02309,P0036
T02309,P0052
T02309,P0092
T02309,P0066
T02310,P0063
T02310,P0015
T02311,P0033
T02311,P0059
T02312,P0077
T02312,P0083
T02313,P0032
T02313,P0045
T02314,P0045
T02314,P0088
T02314,P0031
T02315,P0004
T02315,P0048
T02315,P0025
T02315,P0079
T02316,P0090
T02316,P0052
T02316,P0024
T02317,P0094
T02317,P0069
T02318,P0066
T02318,P0040
T02318,P0097
T02319,P0061
T02320,P0016
T02321,P0091
T02322,P0057
T02322,P0037
T02322,P0017
T02322,P0086
T02322,P0064
T02323,P0094
T02324,P0044
T02324,P0007
T02324,P0059
T02325,P0085
T02325,P0015
T02325,P0094
T02325,P0084
T02326,P0007
T02327,P0081
T02327,P0014
T02327,P0018
T02327,P0052
T02327,P0048
T02328,P0044
T02329,P0029
T02329,P0025
T02330,P0032
T02330,P0065
T02330,P0072
T02331,P0020
T02331,P0068
T02331,P0100
T02332,P0098
T02332,P0093
T02333,P0100
T02333,P0094
T02333,P0047
T02333,P0065
T02334,P0007
