ID_Cliente,Sector_Negocio,Tiempo_en_Servicio_Meses,Probabilidad_Modelo,Prioridad_Atencion,Ingresos_Previstos_USD,Ingresos_M_USD,Costo_Retencion_USD
110545,Finanzas,47,0.2588505736019023,Media,2433.0439834591807,0.0024330439834591806,127
110546,Manufactura,31,0.2583406289138155,Media,23027.685692774863,0.023027685692774864,105
110547,Manufactura,35,0.2201455234432384,Baja,17584.08900853269,0.01758408900853269,103
110548,Retail,38,0.1739781442822099,Baja,7567.521209933364,0.007567521209933364,48
110549,Retail,41,0.2796739310065771,Media,707.1160826344909,0.0007071160826344909,53
110550,Finanzas,35,0.186988144772859,Baja,7825.7807352087375,0.007825780735208737,112
110551,Finanzas,45,0.2209733789737618,Baja,21495.822379688016,0.021495822379688015,115
110552,Finanzas,13,0.3266360988132946,Media,5000.880924950481,0.005000880924950481,117
110553,Finanzas,54,0.1577886827028839,Baja,9309.789361669007,0.009309789361669008,129
110554,Salud,7,0.297534104510424,Media,12340.805980551682,0.012340805980551683,83
110555,Finanzas,5,0.3250697458755812,Media,9618.27892781124,0.00961827892781124,123
110556,Retail,58,0.1986986563536563,Baja,17015.155125028225,0.017015155125028224,45
110557,Manufactura,29,0.2011800150648822,Baja,5406.038161488359,0.005406038161488359,109
110558,Retail,8,0.3093799487501797,Media,7226.9574849196815,0.007226957484919682,46
110559,Manufactura,8,0.2731162983378283,Media,3794.36214483532,0.0037943621448353203,98
110560,Retail,54,0.1299773133941313,Baja,11874.07670719714,0.01187407670719714,58
110561,Manufactura,7,0.3951972818934957,Media,3738.796283630212,0.003738796283630212,101
110562,Retail,19,0.2569805356629329,Media,7227.936387727545,0.007227936387727544,42
110563,Retail,39,0.2232478952458979,Baja,786.5863432776633,0.0007865863432776634,58
110564,Retail,23,0.1804917106477776,Baja,7873.865903561376,0.007873865903561376,55
110565,Salud,36,0.1683900665189914,Baja,6342.052951179395,0.006342052951179395,70
110566,Manufactura,42,0.2239828895240634,Baja,1049.2339398961217,0.0010492339398961218,94
110567,Finanzas,32,0.1981940742436511,Baja,4495.999391256872,0.004495999391256871,120
110568,Manufactura,45,0.2035367581580762,Baja,8717.507096772028,0.008717507096772027,107
110569,Finanzas,4,0.3495610753169434,Media,2717.9119972507715,0.0027179119972507715,119
110570,Finanzas,30,0.2611428552517107,Media,11282.300654236957,0.011282300654236957,113
110571,Salud,51,0.1984337308997093,Baja,4055.4084387128023,0.004055408438712802,85
110572,Retail,42,0.2052327071548784,Baja,8881.439839769699,0.008881439839769698,52
110573,Finanzas,39,0.2374878681226674,Baja,10757.924140387666,0.010757924140387665,128
110574,Manufactura,5,0.345495165332262,Media,22027.94680422712,0.02202794680422712,97
110575,Manufactura,3,0.353860473450718,Media,1156.8941866635582,0.0011568941866635582,95
110576,Manufactura,22,0.2234697635833224,Baja,7628.621249843898,0.0076286212498438985,100
110577,Manufactura,28,0.3086392137389938,Media,2514.168358045301,0.002514168358045301,101
110578,Retail,22,0.3132882707929405,Media,3131.3303215832075,0.0031313303215832074,58
110579,Salud,22,0.2455397422619165,Baja,2755.3424091379866,0.0027553424091379865,72
110580,Finanzas,34,0.2677510550543672,Media,4597.752668118873,0.004597752668118873,124
110581,Manufactura,29,0.2400985478465754,Baja,1872.8434185569247,0.0018728434185569247,108
110582,Finanzas,43,0.2910791800953254,Media,25392.1311511456,0.0253921311511456,117
110583,Finanzas,42,0.2151700607182886,Baja,14123.418186851624,0.014123418186851625,113
110584,Finanzas,55,0.2193062056736482,Baja,17585.855904805827,0.01758585590480583,117
110585,Retail,13,0.275984497222792,Media,13187.57137964314,0.013187571379643138,44
110586,Retail,7,0.2993378882334833,Media,16382.930891433596,0.016382930891433597,56
110587,Manufactura,10,0.2665632228153579,Media,5089.8163662287625,0.005089816366228762,101
110588,Salud,28,0.2932108782399398,Media,11380.468322842662,0.011380468322842662,78
110589,Retail,4,0.3494053105380119,Media,7719.522541877821,0.007719522541877821,47
110590,Salud,59,0.1584702101594935,Baja,17002.09813302882,0.01700209813302882,70
110591,Finanzas,32,0.2091179000426213,Baja,30108.05344556689,0.030108053445566888,120
110592,Finanzas,22,0.2831637434945769,Media,6320.783729042529,0.0063207837290425286,113
110593,Retail,20,0.3083810185410187,Media,17785.967816737248,0.017785967816737247,49
110594,Manufactura,48,0.2171616165747071,Baja,8771.146581063593,0.008771146581063594,105
110595,Salud,20,0.2818741199066744,Media,11115.928459389364,0.011115928459389364,84
110596,Finanzas,6,0.340797542421311,Media,13405.671454383611,0.013405671454383612,115
110597,Finanzas,9,0.365508919552527,Media,1187.337050160601,0.0011873370501606008,115
110598,Retail,28,0.2450437340739993,Baja,29718.83175242615,0.02971883175242615,57
110599,Finanzas,13,0.3138493343641511,Media,28239.32120626281,0.02823932120626281,119
110600,Retail,31,0.2756781087972609,Media,9970.285809813528,0.009970285809813528,53
110601,Retail,39,0.2301019997301506,Baja,14708.301897543004,0.014708301897543003,42
110602,Salud,50,0.2008098017212959,Baja,8772.151554432872,0.008772151554432872,77
110603,Manufactura,14,0.2364947315752184,Baja,14611.517072481302,0.014611517072481301,97
110604,Finanzas,22,0.2694117433835363,Media,6915.980191072133,0.0069159801910721325,125
110605,Retail,37,0.2269452941801755,Baja,13599.788951617791,0.013599788951617791,58
110606,Finanzas,54,0.2200747515027964,Baja,20749.22953661524,0.02074922953661524,122
110607,Manufactura,45,0.2314902639411921,Baja,4741.889376500002,0.004741889376500002,104
110608,Salud,24,0.2863912281877325,Media,3700.945461508306,0.0037009454615083057,76
110609,Manufactura,8,0.3477292675414111,Media,6777.666717746362,0.006777666717746362,98
110610,Finanzas,15,0.285633914298532,Media,21372.694720659027,0.021372694720659027,114
110611,Salud,51,0.2056891998744867,Baja,14918.082552894122,0.014918082552894122,76
110612,Retail,41,0.2200113797270774,Baja,9000.91721473677,0.00900091721473677,50
110613,Retail,6,0.2300137306115119,Baja,4815.96991587843,0.004815969915878429,50
110614,Finanzas,23,0.2784098164802386,Media,15814.646204334113,0.015814646204334114,123
110615,Finanzas,25,0.294231863396653,Media,4442.477226937039,0.004442477226937039,123
110616,Manufactura,31,0.2180128368885409,Baja,7810.749944331338,0.0078107499443313385,96
110617,Manufactura,46,0.1676083982778732,Baja,13631.645982768188,0.013631645982768188,92
110618,Retail,29,0.3160562849497603,Media,16789.404991307863,0.016789404991307863,59
110619,Retail,23,0.4173581793080166,Alta,19424.100323234303,0.019424100323234304,57
110620,Finanzas,10,0.3171348890565529,Media,12591.001067382109,0.01259100106738211,122
110621,Retail,9,0.351414399719379,Media,3889.1455962985183,0.0038891455962985185,50
110622,Finanzas,49,0.2060590742254322,Baja,4831.577612620918,0.0048315776126209185,118
110623,Manufactura,13,0.2585987560850301,Media,7009.012902472033,0.007009012902472033,97
110624,Manufactura,32,0.2416422771017914,Baja,8840.938903807093,0.008840938903807093,106
110625,Salud,49,0.1914357542872685,Baja,2681.4671944814017,0.0026814671944814018,85
110626,Salud,51,0.1762445452347088,Baja,17003.624116987547,0.017003624116987547,79
110627,Finanzas,45,0.1857584356446089,Baja,3136.104093609957,0.0031361040936099573,112
110628,Retail,41,0.149152372134353,Baja,6324.505675233513,0.006324505675233513,40
110629,Finanzas,1,0.3480490093389629,Media,11228.575146159075,0.011228575146159075,120
110630,Finanzas,1,0.3134757857471396,Media,4798.204952589941,0.004798204952589941,113
110631,Salud,37,0.2311564750860086,Baja,8914.287029287945,0.008914287029287945,78
110632,Retail,40,0.2064977700166413,Baja,7937.85649024847,0.00793785649024847,42
110633,Finanzas,18,0.2520255809769548,Media,13415.004599929314,0.013415004599929314,126
110634,Finanzas,36,0.2215699336787908,Baja,10101.68843797994,0.01010168843797994,116
110635,Manufactura,31,0.2583362347620657,Media,16415.88543023602,0.01641588543023602,101
110636,Finanzas,54,0.2192765242413542,Baja,4958.403239184889,0.004958403239184889,115
110637,Salud,1,0.3633261827150922,Media,15824.22196947039,0.015824221969470392,73
110638,Salud,47,0.3353082127138594,Media,10264.223267879952,0.010264223267879952,84
110639,Retail,52,0.1874537975756291,Baja,14461.2047605699,0.0144612047605699,47
110640,Finanzas,36,0.2497776917338877,Media,1722.111411908387,0.001722111411908387,121
110641,Manufactura,57,0.2194454660316402,Baja,4338.694684804697,0.004338694684804697,97
110642,Finanzas,9,0.2079372459515371,Baja,2384.87144432038,0.0023848714443203797,125
110643,Manufactura,22,0.2408630614583291,Baja,5896.992704230853,0.005896992704230853,104
110644,Retail,56,0.1905116881218004,Baja,11643.07131598481,0.011643071315984809,43
110645,Retail,28,0.2445213024372276,Baja,2749.6726242792743,0.0027496726242792744,52
110646,Manufactura,26,0.199356520009045,Baja,4478.779339697466,0.004478779339697466,107
110647,Salud,52,0.2220075960393296,Baja,14131.86281424719,0.014131862814247189,80
110648,Manufactura,10,0.3267669914062402,Media,5798.724295417931,0.005798724295417931,92
110649,Salud,56,0.2290523855239642,Baja,9243.188189140872,0.009243188189140873,82
110650,Manufactura,47,0.1887745467010271,Baja,6586.28503614883,0.00658628503614883,97
110651,Salud,3,0.2686086192436213,Media,5210.692017384371,0.005210692017384371,80
110652,Salud,2,0.2916489692045036,Media,4068.774296334898,0.004068774296334897,86
110653,Finanzas,54,0.2546306716795235,Media,22536.15133030241,0.02253615133030241,126
110654,Finanzas,37,0.3272047131862542,Media,3479.68686426334,0.0034796868642633398,119
110655,Manufactura,56,0.1577231885501105,Baja,6047.63271701228,0.00604763271701228,93
110656,Finanzas,31,0.3507314423941561,Media,9341.832657532665,0.009341832657532665,127
110657,Finanzas,33,0.2025337103140504,Baja,4240.964651311804,0.004240964651311804,117
110658,Finanzas,32,0.2677784354830082,Media,10566.937741779737,0.010566937741779737,116
110659,Finanzas,43,0.3163049317217866,Media,5192.974531434055,0.005192974531434055,114
110660,Finanzas,12,0.2794701185806393,Media,14707.58058097156,0.01470758058097156,126
110661,Retail,58,0.1952142250374325,Baja,10797.532466213788,0.010797532466213788,53
110662,Manufactura,3,0.2653199344764594,Media,11203.288660834154,0.011203288660834154,93
110663,Finanzas,55,0.2404097464271779,Baja,11660.374239297964,0.011660374239297965,120
110664,Finanzas,48,0.227559745265418,Baja,23413.74172400097,0.023413741724000972,111
110665,Retail,26,0.2588514917483589,Media,7741.136649720946,0.0077411366497209455,57
110666,Retail,14,0.2776517977339602,Media,16884.648456389583,0.016884648456389584,43
110667,Retail,12,0.282991144590085,Media,24562.583836928028,0.02456258383692803,53
110668,Salud,52,0.2065395576652219,Baja,24386.84672307305,0.02438684672307305,72
110669,Retail,26,0.2861657909610675,Media,4970.310736321772,0.004970310736321772,46
110670,Manufactura,16,0.2738582479884005,Media,20005.461420143653,0.02000546142014365,97
110671,Retail,53,0.189653538851289,Baja,6256.524549988008,0.0062565245499880085,58
110672,Retail,8,0.1746844140008771,Baja,2679.6979863743263,0.0026796979863743264,52
110673,Retail,49,0.2110920550506169,Baja,3043.0112448883383,0.0030430112448883383,54
110674,Retail,49,0.2010161723257058,Baja,10922.110944902395,0.010922110944902395,50
110675,Salud,28,0.2397526703227696,Baja,13537.453215532963,0.013537453215532963,82
110676,Manufactura,7,0.2892395936181819,Media,21060.146390019094,0.021060146390019095,90
110677,Finanzas,15,0.3587280209318962,Media,6103.406687832893,0.0061034066878328935,123
110678,Retail,41,0.2352506271223708,Baja,10399.369636983782,0.010399369636983782,43
110679,Retail,36,0.2955190840861064,Media,7095.32011190615,0.00709532011190615,54
110680,Finanzas,8,0.3630154254452484,Media,5426.239323558389,0.005426239323558389,123
110681,Manufactura,10,0.2656335329581624,Media,4891.756553134932,0.004891756553134932,103
110682,Retail,15,0.2979134741558231,Media,8584.67740454729,0.00858467740454729,47
110683,Salud,55,0.2013829769165108,Baja,5703.984846743156,0.005703984846743156,72
110684,Finanzas,18,0.2987652595768543,Media,9308.93910994532,0.00930893910994532,117
110685,Retail,46,0.2530424254586518,Media,15310.231183836157,0.015310231183836157,55
110686,Finanzas,37,0.2297805550433729,Baja,15344.215660833504,0.015344215660833504,117
110687,Retail,41,0.2346707453422476,Baja,5240.661412642139,0.005240661412642139,46
110688,Salud,45,0.2282155884918497,Baja,6897.158802865668,0.006897158802865668,89
110689,Retail,57,0.1464754190591669,Baja,6548.603025528102,0.006548603025528102,53
110690,Salud,51,0.1774930515672847,Baja,10033.53250559312,0.01003353250559312,74
110691,Retail,43,0.197919643086852,Baja,2466.4449857509208,0.002466444985750921,58
110692,Manufactura,44,0.1973442442317969,Baja,7137.8704829799135,0.007137870482979913,103
110693,Retail,35,0.2214003931787871,Baja,10528.719780433095,0.010528719780433096,53
110694,Manufactura,2,0.305704670284571,Media,599.3872070836251,0.000599387207083625,95
110695,Salud,55,0.1546445451882293,Baja,20943.00133766982,0.02094300133766982,74
110696,Manufactura,22,0.3833549653293024,Media,7967.2128258851135,0.007967212825885113,101
110697,Finanzas,15,0.2923500226302734,Media,3816.801772099567,0.0038168017720995673,125
110698,Salud,37,0.2925497761335744,Media,6048.620944470076,0.006048620944470076,73
110699,Finanzas,39,0.2074582237896864,Baja,8654.076895793718,0.008654076895793719,111
110700,Retail,36,0.1891172218475977,Baja,6121.03515080214,0.00612103515080214,57
110701,Finanzas,5,0.3316594427568624,Media,10763.644927566114,0.010763644927566113,119
110702,Retail,57,0.1488145083859416,Baja,18735.2300420709,0.0187352300420709,48
110703,Manufactura,48,0.1953582855156297,Baja,9458.735182089536,0.009458735182089537,102
110704,Retail,15,0.2749334811490221,Media,15390.450765602183,0.015390450765602184,58
110705,Finanzas,27,0.2775770301169653,Media,7081.246831856721,0.007081246831856721,111
110706,Finanzas,16,0.2294742022083453,Baja,13841.342015085942,0.013841342015085942,122
110707,Finanzas,57,0.2054314832226219,Baja,11587.28238102874,0.011587282381028739,128
110708,Salud,36,0.2687628533828687,Media,13901.838855094182,0.013901838855094181,71
110709,Retail,38,0.3443908872615814,Media,12038.412977770922,0.012038412977770922,47
110710,Finanzas,18,0.3333969711584296,Media,7550.61974261754,0.00755061974261754,127
110711,Retail,35,0.2519230602066142,Media,8425.299423177381,0.008425299423177381,41
110712,Manufactura,25,0.238665386285319,Baja,2397.928986395339,0.0023979289863953392,105
110713,Salud,22,0.1885126186658653,Baja,2709.8098498478566,0.0027098098498478567,87
110714,Manufactura,56,0.1241055369660862,Baja,8270.407760143811,0.008270407760143811,106
110715,Retail,31,0.2933491109460907,Media,10831.550504658631,0.010831550504658631,41
110716,Retail,59,0.2032725431243101,Baja,6792.193455909537,0.006792193455909537,47
110717,Retail,37,0.2286369997007106,Baja,9669.444016794136,0.009669444016794137,49
110718,Retail,34,0.2134091036172179,Baja,2091.072059988127,0.002091072059988127,41
110719,Retail,23,0.2498081520079238,Media,40335.24213418122,0.04033524213418122,55
110720,Salud,16,0.1923436841206984,Baja,5465.200240941342,0.0054652002409413415,74
110721,Retail,6,0.3091722731064238,Media,5758.696340820763,0.005758696340820763,51
110722,Finanzas,59,0.2269006602707727,Baja,2442.464523459761,0.002442464523459761,112
110723,Manufactura,15,0.2907249045045459,Media,4390.146646824491,0.004390146646824491,103
110724,Salud,18,0.2832626284565905,Media,13470.582252643246,0.013470582252643245,89
110725,Finanzas,38,0.1997669280043092,Baja,9354.645679740284,0.009354645679740285,111
110726,Finanzas,13,0.3177843137842174,Media,3335.7702325860687,0.0033357702325860685,114
110727,Finanzas,24,0.2621099342130478,Media,13543.679678657169,0.013543679678657168,124
110728,Retail,13,0.333101684712795,Media,6238.737468300901,0.006238737468300901,48
110729,Finanzas,1,0.4318436699452265,Alta,18247.011333442384,0.018247011333442385,124
110730,Finanzas,48,0.1791017936649402,Baja,2020.1240647424845,0.0020201240647424847,120
110731,Manufactura,36,0.156061855979735,Baja,503.3624264630993,0.0005033624264630994,105
110732,Salud,49,0.2380890708281816,Baja,628.3634695027698,0.0006283634695027698,71
110733,Finanzas,18,0.2745053459273842,Media,7729.254644516019,0.007729254644516018,125
110734,Finanzas,48,0.2026560572504528,Baja,8277.43851539589,0.00827743851539589,129
110735,Retail,33,0.2453210811621489,Baja,20642.632144737723,0.020642632144737723,56
110736,Salud,38,0.2592065511279068,Media,3644.105031492432,0.003644105031492432,78
110737,Finanzas,43,0.2021037776731054,Baja,15546.443899032747,0.015546443899032748,119
110738,Retail,6,0.2920540939882338,Media,3160.9104197444904,0.0031609104197444903,47
110739,Retail,17,0.2497569610413497,Media,32666.953472585403,0.0326669534725854,50
110740,Retail,4,0.3093122688343546,Media,12231.438462120424,0.012231438462120424,55
110741,Salud,14,0.3682365068747804,Media,4667.144344682202,0.004667144344682202,75
110742,Retail,30,0.2299345220996911,Baja,7063.999464116897,0.007063999464116897,42
110743,Finanzas,46,0.2193940034061254,Baja,28912.6252252426,0.0289126252252426,116
110744,Finanzas,20,0.2999803102573016,Media,6277.000783147576,0.006277000783147576,125
110745,Finanzas,8,0.315342800685109,Media,16234.49962901212,0.01623449962901212,125
110746,Manufactura,54,0.206785578091105,Baja,8207.47352990781,0.008207473529907808,97
110747,Manufactura,2,0.3139429466020497,Media,3964.3151648731646,0.003964315164873165,90
110748,Finanzas,37,0.248362236692878,Baja,11965.85738936054,0.01196585738936054,115
110749,Retail,4,0.3622576312674334,Media,1648.7622541661449,0.001648762254166145,48
110750,Finanzas,10,0.2561036870240373,Media,27198.431826126947,0.027198431826126947,122
110751,Finanzas,20,0.3377548975569955,Media,4726.9645340827365,0.0047269645340827365,129
110752,Finanzas,56,0.1684618859687684,Baja,3425.4317932641907,0.0034254317932641905,128
110753,Salud,53,0.2390774093132035,Baja,11917.315345737888,0.01191731534573789,77
110754,Retail,35,0.2978750987231269,Media,8861.981853949917,0.008861981853949917,52
110755,Finanzas,48,0.2371562923654025,Baja,3951.728420764047,0.003951728420764047,120
110756,Retail,10,0.3289672125699101,Media,8908.533757696312,0.008908533757696312,55
110757,Salud,28,0.3187669549177175,Media,12315.548600912767,0.012315548600912767,89
110758,Retail,15,0.2629240724966019,Media,22206.53513464425,0.02220653513464425,56
110759,Salud,36,0.1953581909212881,Baja,24281.33973060198,0.02428133973060198,80
110760,Retail,1,0.4857132871555468,Alta,21047.93088416185,0.02104793088416185,58
110761,Finanzas,22,0.3265330029455344,Media,1929.0065607412237,0.0019290065607412237,129
110762,Salud,27,0.2193630313061986,Baja,4428.786529639708,0.004428786529639708,78
110763,Retail,29,0.3394681397435286,Media,9180.929264197855,0.009180929264197855,47
110764,Salud,15,0.3029307805520949,Media,1820.8101497465957,0.0018208101497465957,78
110765,Finanzas,10,0.3370236216198984,Media,4962.689034332704,0.004962689034332704,110
110766,Finanzas,20,0.262678275314974,Media,17299.833952577574,0.017299833952577573,120
110767,Finanzas,22,0.2218237421027131,Baja,9275.043376094702,0.009275043376094702,128
110768,Finanzas,50,0.1842347851132137,Baja,9145.159820470788,0.009145159820470788,111
110769,Finanzas,48,0.207157698182989,Baja,5673.48844115355,0.00567348844115355,112
110770,Finanzas,53,0.2047700353326624,Baja,11933.806941567034,0.011933806941567034,116
110771,Salud,59,0.1742251280778315,Baja,3321.9681680756908,0.0033219681680756907,73
110772,Finanzas,9,0.2867384031818101,Media,7198.089216442076,0.007198089216442076,111
110773,Retail,56,0.187145970901685,Baja,19660.035735308888,0.019660035735308886,57
110774,Retail,51,0.1851184013446382,Baja,8731.406436726464,0.008731406436726463,51
110775,Retail,32,0.2140207138089255,Baja,5313.009446513414,0.005313009446513414,57
110776,Retail,17,0.3498629579388664,Media,13387.47183799981,0.01338747183799981,58
110777,Salud,42,0.2955489071201587,Media,10634.339590700489,0.010634339590700488,82
110778,Salud,19,0.2663899848732508,Media,4706.217931632141,0.004706217931632141,88
110779,Retail,40,0.22376283749143,Baja,5431.94489344089,0.00543194489344089,48
110780,Manufactura,27,0.2626240766228268,Media,16186.38170875105,0.01618638170875105,91
110781,Finanzas,51,0.2435938091635498,Baja,5093.8929854049165,0.0050938929854049166,116
110782,Manufactura,37,0.238200286438651,Baja,18429.36934338016,0.01842936934338016,92
110783,Salud,34,0.2495972214792042,Baja,8381.340113115522,0.008381340113115523,87
110784,Salud,47,0.1099790131852637,Baja,5077.194099508478,0.005077194099508478,83
110785,Retail,49,0.1852025782721802,Baja,14899.266625683884,0.014899266625683884,56
110786,Retail,59,0.2598712778579476,Media,6915.546773145097,0.006915546773145097,53
110787,Retail,10,0.2669770492513536,Media,28109.987656399207,0.02810998765639921,45
110788,Salud,30,0.2378233950256955,Baja,28570.91999987804,0.028570919999878038,74
110789,Retail,21,0.2183175412881896,Baja,6761.559697646395,0.006761559697646395,43
110790,Salud,21,0.1949004042439165,Baja,13355.088057534467,0.013355088057534468,74
110791,Retail,54,0.2004610743190241,Baja,8225.404706243742,0.008225404706243743,59
110792,Salud,34,0.2623671606207827,Media,18110.59498686873,0.01811059498686873,89
110793,Retail,9,0.2997605350578372,Media,5877.691909244724,0.005877691909244725,40
110794,Retail,34,0.2032502100762406,Baja,2998.2944766769383,0.0029982944766769382,47
110795,Retail,50,0.1945034367631392,Baja,7074.696558652964,0.007074696558652964,42
110796,Finanzas,12,0.272414925891404,Media,6841.6097596449545,0.006841609759644955,114
110797,Retail,47,0.1865291165581283,Baja,4896.302523451817,0.004896302523451817,58
110798,Salud,21,0.3075988166341384,Media,9609.297536722916,0.009609297536722915,76
110799,Retail,57,0.2281737479007686,Baja,12349.156851667683,0.012349156851667683,59
110800,Finanzas,20,0.2987952189979887,Media,8229.28802363604,0.00822928802363604,119
110801,Salud,6,0.296687044924696,Media,8933.271756805676,0.008933271756805677,83
110802,Retail,50,0.2081267568273493,Baja,16281.47132094564,0.01628147132094564,50
110803,Manufactura,45,0.1829121394992424,Baja,3414.03542605915,0.00341403542605915,91
110804,Manufactura,36,0.2199187658280697,Baja,3640.29622113696,0.0036402962211369598,109
110805,Retail,12,0.3276911943642591,Media,2571.803437511875,0.002571803437511875,46
110806,Retail,41,0.2904601873293291,Media,13997.560794134351,0.013997560794134351,46
110807,Finanzas,31,0.2213092384157874,Baja,1070.1440944700228,0.0010701440944700228,112
110808,Salud,2,0.2830583112875726,Media,11625.357888618986,0.011625357888618987,84
110809,Finanzas,16,0.3032714211752181,Media,19738.249441283195,0.019738249441283193,127
110810,Finanzas,1,0.3711377256781367,Media,8849.065898607261,0.008849065898607261,120
110811,Salud,4,0.3729929928686548,Media,4388.6389043618365,0.0043886389043618365,79
110812,Retail,47,0.2242736524175103,Baja,1372.9300890007992,0.0013729300890007992,42
110813,Salud,52,0.1830777225912739,Baja,18829.384660708667,0.018829384660708666,79
110814,Salud,1,0.4046363877024083,Media,8007.515397903868,0.008007515397903868,87
110815,Finanzas,52,0.1918989784155185,Baja,2075.694103208601,0.0020756941032086013,127
110816,Manufactura,47,0.2475907212750639,Baja,16327.64266836034,0.01632764266836034,98
110817,Salud,35,0.1726185317022566,Baja,16007.422627931192,0.01600742262793119,75
110818,Retail,13,0.2737805432196964,Media,2467.2639716098856,0.002467263971609886,53
110819,Finanzas,50,0.204584186518116,Baja,12036.01538782208,0.01203601538782208,113
110820,Finanzas,45,0.1822357065108848,Baja,12896.233549808612,0.012896233549808612,122
110821,Retail,42,0.1594896321070634,Baja,5755.977796213819,0.005755977796213819,41
110822,Manufactura,31,0.2638935941052184,Media,7954.750699015583,0.007954750699015583,101
110823,Retail,20,0.2409288252372094,Baja,16116.29000945634,0.01611629000945634,58
110824,Salud,56,0.1999787350069967,Baja,10346.57273048092,0.01034657273048092,74
110825,Finanzas,7,0.2448008594570929,Baja,3567.938462145225,0.003567938462145225,110
110826,Retail,57,0.236119765673975,Baja,9548.75518739739,0.00954875518739739,48
110827,Manufactura,40,0.2859958210917688,Media,14069.37937139095,0.014069379371390951,91
110828,Manufactura,33,0.1581561201787382,Baja,4669.169844309394,0.004669169844309394,104
110829,Finanzas,28,0.1880146589004651,Baja,4114.995456402728,0.004114995456402729,110
110830,Retail,50,0.2422731811737337,Baja,1455.5522592053612,0.0014555522592053613,48
110831,Retail,44,0.1707687207783734,Baja,11155.055507308833,0.011155055507308833,41
110832,Finanzas,50,0.2238660170437751,Baja,4012.072754913288,0.004012072754913288,126
110833,Retail,56,0.1695952338942882,Baja,4630.174093540878,0.004630174093540878,48
110834,Finanzas,44,0.2193299820697198,Baja,7142.09438916991,0.00714209438916991,123
110835,Manufactura,20,0.2451718102861875,Baja,16738.22060461359,0.01673822060461359,97
110836,Finanzas,32,0.2441626750036603,Baja,5331.758601824078,0.005331758601824078,120
110837,Manufactura,9,0.2858401411012372,Media,11787.171034850382,0.011787171034850382,105
110838,Salud,34,0.2053588861452244,Baja,19989.688667395043,0.019989688667395044,84
110839,Finanzas,14,0.2761382265403866,Media,9160.5273162038,0.0091605273162038,128
110840,Manufactura,4,0.3192870254601762,Media,2224.630236587353,0.002224630236587353,99
110841,Finanzas,29,0.2073351853657951,Baja,2525.7083284995388,0.002525708328499539,128
110842,Manufactura,15,0.238207283999237,Baja,31757.26949793332,0.031757269497933324,94
110843,Retail,17,0.1900064726542585,Baja,8995.088718550467,0.008995088718550467,42
110844,Retail,19,0.2907135985056539,Media,17239.95619729067,0.01723995619729067,45
110845,Manufactura,38,0.2588195387456438,Media,2478.3042167219714,0.0024783042167219713,101
110846,Finanzas,9,0.2515699265468132,Media,8888.182807015402,0.008888182807015402,110
110847,Manufactura,27,0.2320157859782995,Baja,3827.9693829999474,0.0038279693829999474,104
110848,Manufactura,49,0.2536619429570949,Media,22499.29913376469,0.02249929913376469,108
110849,Retail,15,0.2692511116045344,Media,14559.330204197737,0.014559330204197737,43
110850,Finanzas,37,0.2353020379951796,Baja,5241.28377958663,0.00524128377958663,127
110851,Finanzas,28,0.2742988947541165,Media,759.7699837634201,0.0007597699837634201,119
110852,Finanzas,50,0.1701061241680032,Baja,11186.238177043742,0.011186238177043742,111
110853,Salud,55,0.1354431126840883,Baja,6654.398244999497,0.006654398244999497,82
110854,Retail,4,0.2634642711061926,Media,4587.89326318352,0.004587893263183519,56
110855,Finanzas,21,0.2555505365301435,Media,8487.091616526355,0.008487091616526355,124
110856,Salud,56,0.2110628062078335,Baja,9222.308933437487,0.009222308933437487,76
110857,Retail,34,0.2814673440496292,Media,8037.762165702211,0.008037762165702211,42
110858,Salud,19,0.2015274289738896,Baja,8789.890531205181,0.00878989053120518,71
110859,Finanzas,59,0.1395806125163772,Baja,1755.4431189729996,0.0017554431189729996,116
110860,Manufactura,37,0.2218527135095032,Baja,10418.758073681343,0.010418758073681344,90
110861,Retail,58,0.1728751105101251,Baja,10328.343022577385,0.010328343022577385,52
110862,Retail,4,0.4008927458965952,Media,7171.219759751694,0.007171219759751694,54
110863,Finanzas,37,0.2133966734642817,Baja,5422.127309488322,0.005422127309488322,127
110864,Retail,51,0.2533881044852518,Media,2805.1764690251466,0.0028051764690251468,51
110865,Manufactura,32,0.2857032766510433,Media,4671.715377698685,0.004671715377698686,93
110866,Retail,45,0.2345905591377854,Baja,5220.4138820891785,0.005220413882089179,52
110867,Salud,48,0.2132838085992032,Baja,20342.277153448165,0.020342277153448166,78
110868,Finanzas,12,0.2984927663739006,Media,14921.419868919693,0.014921419868919693,111
110869,Finanzas,41,0.2349347627194095,Baja,27446.06902608619,0.02744606902608619,120
110870,Retail,56,0.1212909955950988,Baja,2668.414665751456,0.002668414665751456,55
110871,Finanzas,16,0.2701951275929764,Media,5982.370896819719,0.005982370896819719,113
110872,Finanzas,14,0.3065321569470823,Media,5206.121383452687,0.005206121383452687,126
110873,Retail,54,0.1822160473836418,Baja,17876.133962376578,0.017876133962376577,48
110874,Manufactura,1,0.3464172896835936,Media,4667.607217880912,0.004667607217880912,109
110875,Retail,52,0.1462137035363131,Baja,20292.513073610506,0.020292513073610505,46
110876,Finanzas,55,0.2146859342779069,Baja,13819.94329726368,0.01381994329726368,121
110877,Finanzas,58,0.1550606612926766,Baja,8226.024860989306,0.008226024860989306,119
